time,city,temperature_2m_min,temperature_2m_mean,temperature_2m_max,temp_range,daylight,precipitation_sum,precipitation_hours,precipitation_rate,windspeed_10m_max,windgusts_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration
2021-01-13,Karachi,10.7,17.7,24.6,13.900000000000002,10.733333333333333,0.0,0,0.0,10.3,18.0,17.58,3.38
2021-01-14,Karachi,12.1,18.1,24.2,12.1,10.75,0.0,0,0.0,13.1,17.6,17.09,3.16
2021-01-15,Karachi,12.8,18.7,25.6,12.8,10.766666666666667,0.0,0,0.0,14.5,25.6,17.71,3.95
2021-01-16,Karachi,12.6,18.6,25.8,13.200000000000001,10.766666666666667,0.0,0,0.0,23.8,37.4,17.69,5.09
2021-01-17,Karachi,11.2,18.1,23.8,12.600000000000001,10.783333333333333,0.0,0,0.0,14.2,22.3,17.53,3.37
2021-01-18,Karachi,13.8,19.0,25.6,11.8,10.8,0.0,0,0.0,22.0,35.6,17.41,5.25
2021-01-19,Karachi,13.2,18.4,24.7,11.5,10.816666666666666,0.0,0,0.0,20.5,33.1,17.6,4.24
2021-01-20,Karachi,12.9,19.3,24.1,11.200000000000001,10.833333333333334,0.0,0,0.0,12.5,18.0,17.19,3.14
2021-01-21,Karachi,15.7,20.3,24.6,8.900000000000002,10.85,0.0,0,0.0,22.8,31.7,16.12,3.19
2021-01-22,Karachi,18.2,21.4,25.5,7.300000000000001,10.866666666666667,0.0,0,0.0,25.3,40.3,17.29,3.63
2021-01-23,Karachi,12.2,20.4,27.5,15.3,10.883333333333333,0.0,0,0.0,18.3,29.2,18.18,4.79
2021-01-24,Karachi,10.4,17.8,24.9,14.499999999999998,10.9,0.0,0,0.0,14.5,25.9,18.9,4.45
2021-01-25,Karachi,11.1,17.7,24.2,13.1,10.916666666666666,0.0,0,0.0,13.9,24.5,18.86,4.16
2021-01-26,Karachi,11.3,17.5,23.4,12.099999999999998,10.933333333333334,0.0,0,0.0,11.5,19.1,18.64,3.51
2021-01-27,Karachi,11.5,17.9,23.8,12.3,10.95,0.0,0,0.0,12.3,16.9,18.72,3.66
2021-01-28,Karachi,12.2,18.5,24.7,12.5,10.966666666666667,0.0,0,0.0,12.0,19.1,18.75,3.83
2021-01-29,Karachi,11.5,18.4,24.4,12.899999999999999,10.983333333333333,0.0,0,0.0,13.0,20.5,18.84,3.78
2021-01-30,Karachi,11.9,18.8,24.5,12.6,11.0,0.0,0,0.0,14.5,24.5,18.9,3.86
2021-01-31,Karachi,14.8,20.4,25.1,10.3,11.033333333333333,0.0,0,0.0,21.5,33.5,18.25,3.7
2021-02-01,Karachi,15.8,20.8,25.9,10.099999999999998,11.033333333333333,0.0,0,0.0,14.3,23.4,17.7,3.34
2021-02-02,Karachi,16.7,20.6,25.4,8.7,11.066666666666666,0.0,0,0.0,18.8,30.6,18.37,3.64
2021-02-03,Karachi,16.1,21.3,26.9,10.799999999999997,11.083333333333334,0.0,0,0.0,18.5,28.1,18.75,3.91
2021-02-04,Karachi,16.9,22.1,27.3,10.400000000000002,11.1,0.0,0,0.0,18.1,29.2,19.34,5.66
2021-02-05,Karachi,15.0,20.4,26.1,11.100000000000001,11.116666666666667,0.0,0,0.0,16.3,25.2,19.49,4.63
2021-02-06,Karachi,14.0,20.7,26.7,12.7,11.15,0.0,0,0.0,13.1,25.9,19.66,4.24
2021-02-07,Karachi,13.9,20.9,26.7,12.799999999999999,11.15,0.0,0,0.0,14.2,23.4,19.76,4.59
2021-02-08,Karachi,14.7,21.5,27.8,13.100000000000001,11.183333333333334,0.0,0,0.0,18.0,28.4,19.9,4.89
2021-02-09,Karachi,16.7,21.3,26.6,9.900000000000002,11.216666666666667,0.0,0,0.0,20.1,31.7,18.51,4.21
2021-02-10,Karachi,15.2,22.6,31.0,15.8,11.216666666666667,0.0,0,0.0,13.7,27.7,19.54,4.52
2021-02-11,Karachi,17.3,23.2,29.6,12.3,11.25,0.0,0,0.0,11.7,15.5,18.21,4.42
2021-02-12,Karachi,15.4,22.8,29.6,14.200000000000001,11.266666666666667,0.0,0,0.0,14.9,22.3,20.21,4.88
2021-02-13,Karachi,15.8,22.6,29.1,13.3,11.283333333333333,0.0,0,0.0,19.1,29.2,20.18,4.85
2021-02-14,Karachi,17.5,22.0,27.6,10.100000000000001,11.316666666666666,0.0,0,0.0,20.5,32.8,20.28,4.52
2021-02-15,Karachi,16.5,21.7,26.6,10.100000000000001,11.35,0.0,0,0.0,21.2,31.7,19.08,3.71
2021-02-16,Karachi,17.4,21.8,27.6,10.200000000000003,11.35,0.0,0,0.0,21.1,32.0,19.31,3.85
2021-02-17,Karachi,16.3,22.1,28.2,11.899999999999999,11.383333333333333,0.0,0,0.0,19.6,30.6,20.04,4.38
2021-02-18,Karachi,16.5,23.7,30.4,13.899999999999999,11.4,0.0,0,0.0,14.2,21.2,20.99,5.4
2021-02-19,Karachi,18.5,25.3,32.0,13.5,11.416666666666666,0.0,0,0.0,23.2,39.2,21.03,7.4
2021-02-20,Karachi,17.7,24.6,31.5,13.8,11.45,0.0,0,0.0,21.9,33.8,20.38,5.83
2021-02-21,Karachi,16.5,24.4,30.5,14.0,11.466666666666667,0.0,0,0.0,15.9,22.3,21.15,5.64
2021-02-22,Karachi,19.5,24.4,30.4,10.899999999999999,11.5,0.0,0,0.0,20.1,31.3,21.46,5.86
2021-02-23,Karachi,19.4,23.4,27.7,8.3,11.516666666666667,0.0,0,0.0,26.6,41.8,21.09,4.69
2021-02-24,Karachi,21.0,23.6,27.4,6.399999999999999,11.55,0.0,0,0.0,25.6,41.4,20.62,4.08
2021-02-25,Karachi,20.4,24.4,29.3,8.900000000000002,11.55,0.0,0,0.0,22.4,35.3,21.01,4.7
2021-02-26,Karachi,22.2,25.3,30.4,8.2,11.583333333333334,0.0,0,0.0,26.4,41.8,20.95,5.02
2021-02-27,Karachi,21.1,25.2,30.5,9.399999999999999,11.6,0.0,0,0.0,21.1,34.9,20.84,5.38
2021-02-28,Karachi,19.4,24.6,30.5,11.100000000000001,11.633333333333333,0.0,0,0.0,23.9,37.4,22.54,6.41
2021-03-01,Karachi,17.4,24.1,30.5,13.100000000000001,11.666666666666666,0.0,0,0.0,11.7,25.2,22.73,5.2
2021-03-02,Karachi,16.4,24.0,30.6,14.200000000000003,11.683333333333334,0.0,0,0.0,21.3,34.2,22.84,5.56
2021-03-03,Karachi,19.6,24.4,29.8,10.2,11.716666666666667,0.0,0,0.0,25.0,38.9,22.21,5.12
2021-03-04,Karachi,20.1,25.3,31.5,11.399999999999999,11.733333333333333,0.0,0,0.0,21.9,34.9,22.1,5.02
2021-03-05,Karachi,19.6,25.0,31.9,12.299999999999997,11.766666666666667,0.0,0,0.0,20.6,34.9,21.94,4.94
2021-03-06,Karachi,19.1,24.6,28.9,9.799999999999997,11.783333333333333,0.0,0,0.0,26.0,41.4,22.28,4.66
2021-03-07,Karachi,22.4,25.7,30.0,7.600000000000001,11.816666666666666,0.0,0,0.0,28.3,44.3,22.4,5.72
2021-03-08,Karachi,21.2,24.8,29.9,8.7,11.833333333333334,0.0,0,0.0,21.4,34.2,22.95,4.94
2021-03-09,Karachi,19.9,24.5,30.4,10.5,11.866666666666667,0.0,0,0.0,21.3,34.2,22.87,5.38
2021-03-10,Karachi,20.0,23.8,28.7,8.7,11.883333333333333,0.0,0,0.0,20.2,34.9,23.61,5.43
2021-03-11,Karachi,19.5,24.3,28.6,9.100000000000001,11.9,0.0,0,0.0,23.6,38.2,22.5,4.83
2021-03-12,Karachi,21.4,25.2,30.3,8.900000000000002,11.933333333333334,0.0,0,0.0,17.8,29.2,22.5,4.93
2021-03-13,Karachi,21.5,27.1,33.4,11.899999999999999,11.95,0.0,0,0.0,27.7,46.4,23.21,6.11
2021-03-14,Karachi,19.8,25.5,31.1,11.3,11.983333333333333,0.0,0,0.0,21.5,33.8,22.72,5.64
2021-03-15,Karachi,21.8,25.4,30.8,9.0,12.0,0.0,0,0.0,22.1,36.7,23.44,5.3
2021-03-16,Karachi,21.6,25.8,31.1,9.5,12.033333333333333,0.0,0,0.0,25.6,41.8,23.31,5.39
2021-03-17,Karachi,21.5,25.9,31.5,10.0,12.05,0.0,0,0.0,23.1,37.4,23.72,5.47
2021-03-18,Karachi,20.3,25.2,30.3,10.0,12.083333333333334,0.0,0,0.0,23.0,37.8,23.96,5.41
2021-03-19,Karachi,19.9,26.3,33.1,13.200000000000003,12.1,0.0,0,0.0,24.3,40.0,23.34,5.9
2021-03-20,Karachi,21.4,26.2,32.1,10.700000000000003,12.133333333333333,0.0,0,0.0,25.2,40.0,24.15,5.93
2021-03-21,Karachi,22.2,25.9,30.4,8.2,12.15,0.0,0,0.0,26.8,40.7,22.99,4.98
2021-03-22,Karachi,22.8,26.0,30.1,7.300000000000001,12.166666666666666,0.0,0,0.0,24.5,40.0,22.63,5.11
2021-03-23,Karachi,21.1,25.6,30.3,9.2,12.2,0.0,0,0.0,19.3,34.6,24.06,5.28
2021-03-24,Karachi,20.7,27.1,33.2,12.500000000000004,12.216666666666667,0.0,0,0.0,21.2,35.6,24.99,6.2
2021-03-25,Karachi,22.0,28.2,34.7,12.700000000000003,12.25,0.0,0,0.0,19.5,37.1,25.13,6.97
2021-03-26,Karachi,21.6,28.2,35.2,13.600000000000001,12.266666666666667,0.0,0,0.0,22.5,36.4,25.39,7.43
2021-03-27,Karachi,22.3,27.3,33.7,11.400000000000002,12.3,0.0,0,0.0,24.3,39.2,25.6,6.76
2021-03-28,Karachi,23.4,27.3,32.2,8.800000000000004,12.316666666666666,0.0,0,0.0,28.8,44.6,25.55,6.41
2021-03-29,Karachi,24.0,27.2,31.5,7.5,12.333333333333334,0.0,0,0.0,30.0,47.2,25.25,5.92
2021-03-30,Karachi,22.5,29.6,37.6,15.100000000000001,12.366666666666667,0.0,0,0.0,22.3,36.4,25.33,7.35
2021-03-31,Karachi,25.6,31.2,38.3,12.699999999999996,12.383333333333333,0.0,0,0.0,27.8,43.2,26.7,10.93
2021-04-01,Karachi,23.0,30.2,37.9,14.899999999999999,12.416666666666666,0.0,0,0.0,19.3,28.1,27.01,8.11
2021-04-02,Karachi,22.9,30.6,38.4,15.5,12.433333333333334,0.0,0,0.0,19.8,31.0,26.59,7.71
2021-04-03,Karachi,22.2,31.1,40.3,18.099999999999998,12.466666666666667,0.0,0,0.0,22.8,34.6,26.21,7.28
2021-04-04,Karachi,22.9,28.5,34.6,11.700000000000003,12.483333333333333,0.0,0,0.0,25.4,40.7,26.19,6.94
2021-04-05,Karachi,24.2,27.8,32.5,8.3,12.5,0.0,0,0.0,28.3,44.6,25.77,6.01
2021-04-06,Karachi,24.5,27.7,32.2,7.700000000000003,12.533333333333333,0.0,0,0.0,27.8,44.3,25.54,5.99
2021-04-07,Karachi,22.8,29.5,36.2,13.400000000000002,12.55,0.0,0,0.0,19.9,36.0,26.05,6.87
2021-04-08,Karachi,22.8,28.7,35.1,12.3,12.583333333333334,0.0,0,0.0,24.7,39.6,26.67,7.16
2021-04-09,Karachi,21.6,27.7,33.6,12.0,12.6,0.0,0,0.0,25.7,38.9,26.72,6.76
2021-04-10,Karachi,22.8,28.6,35.4,12.599999999999998,12.633333333333333,0.0,0,0.0,25.3,40.0,26.76,7.57
2021-04-11,Karachi,23.4,29.4,37.1,13.700000000000003,12.65,0.0,0,0.0,30.7,49.3,26.31,7.94
2021-04-12,Karachi,22.8,28.0,33.3,10.499999999999996,12.666666666666666,0.0,0,0.0,27.4,43.2,26.58,6.91
2021-04-13,Karachi,23.3,27.1,31.9,8.599999999999998,12.7,0.0,0,0.0,23.5,37.1,27.17,6.78
2021-04-14,Karachi,23.7,27.0,30.6,6.900000000000002,12.716666666666667,0.0,0,0.0,27.4,44.6,26.23,6.22
2021-04-15,Karachi,24.6,27.7,31.5,6.899999999999999,12.75,0.0,0,0.0,33.0,49.7,25.85,5.88
2021-04-16,Karachi,25.4,28.2,32.6,7.200000000000003,12.766666666666667,0.0,0,0.0,24.2,40.7,25.43,5.92
2021-04-17,Karachi,25.2,28.4,33.1,7.900000000000002,12.8,0.0,0,0.0,24.5,40.0,25.63,5.98
2021-04-18,Karachi,24.9,28.2,32.6,7.700000000000003,12.816666666666666,0.0,0,0.0,24.7,40.0,26.08,5.84
2021-04-19,Karachi,24.9,28.4,32.7,7.800000000000004,12.833333333333334,0.0,0,0.0,29.2,45.7,24.6,6.26
2021-04-20,Karachi,25.6,28.9,33.7,8.100000000000001,12.85,0.0,0,0.0,30.4,47.9,27.0,7.72
2021-04-21,Karachi,25.5,28.8,33.4,7.899999999999999,12.866666666666667,0.0,0,0.0,23.5,39.2,26.27,6.33
2021-04-22,Karachi,25.5,29.4,34.3,8.799999999999997,12.9,0.0,0,0.0,26.5,42.8,26.95,7.1
2021-04-23,Karachi,25.8,29.7,35.1,9.3,12.916666666666666,0.0,0,0.0,30.9,47.9,27.23,7.11
2021-04-24,Karachi,24.2,30.2,36.7,12.500000000000004,12.95,0.0,0,0.0,24.2,39.2,26.99,7.54
2021-04-25,Karachi,24.7,29.9,35.9,11.2,12.95,0.0,0,0.0,24.5,41.4,25.86,6.83
2021-04-26,Karachi,23.8,29.0,34.2,10.400000000000002,12.983333333333333,0.0,0,0.0,21.6,37.1,26.6,6.42
2021-04-27,Karachi,25.1,28.5,32.9,7.799999999999997,13.0,0.0,0,0.0,23.7,38.5,26.81,6.06
2021-04-28,Karachi,25.5,28.7,32.5,7.0,13.033333333333333,0.0,0,0.0,22.0,37.4,25.66,5.78
2021-04-29,Karachi,26.2,29.1,33.2,7.0000000000000036,13.05,0.0,0,0.0,23.3,38.9,25.58,5.93
2021-04-30,Karachi,26.1,29.7,34.3,8.199999999999996,13.066666666666666,0.0,0,0.0,24.8,40.3,26.52,6.46
2021-05-01,Karachi,26.1,30.3,34.1,8.0,13.083333333333334,0.0,0,0.0,31.9,51.1,25.6,7.51
2021-05-02,Karachi,25.9,29.6,33.9,8.0,13.116666666666667,0.0,0,0.0,28.2,45.0,27.12,7.47
2021-05-03,Karachi,25.7,28.8,32.1,6.400000000000002,13.133333333333333,0.0,0,0.0,24.9,40.7,22.91,6.08
2021-05-04,Karachi,26.8,29.4,33.2,6.400000000000002,13.15,0.0,0,0.0,29.3,46.8,26.55,6.69
2021-05-05,Karachi,26.7,30.1,34.5,7.800000000000001,13.166666666666666,0.0,0,0.0,34.1,51.8,27.33,7.41
2021-05-06,Karachi,25.7,30.0,34.7,9.000000000000004,13.2,0.0,0,0.0,27.9,43.6,26.72,6.89
2021-05-07,Karachi,25.8,29.9,33.9,8.099999999999998,13.2,0.0,0,0.0,23.5,38.9,26.41,6.34
2021-05-08,Karachi,27.0,30.3,35.3,8.299999999999997,13.233333333333333,0.0,0,0.0,26.8,44.3,25.98,6.91
2021-05-09,Karachi,26.8,29.9,34.7,7.900000000000002,13.233333333333333,0.0,0,0.0,29.3,46.8,27.12,6.93
2021-05-10,Karachi,27.1,29.7,33.4,6.299999999999997,13.266666666666667,0.0,0,0.0,31.4,49.3,26.73,6.69
2021-05-11,Karachi,27.0,29.5,33.0,6.0,13.283333333333333,0.0,0,0.0,33.8,52.2,26.75,6.76
2021-05-12,Karachi,26.9,29.5,32.8,5.899999999999999,13.3,0.0,0,0.0,30.6,49.3,26.08,6.43
2021-05-13,Karachi,26.8,29.9,34.0,7.199999999999999,13.316666666666666,0.0,0,0.0,33.8,52.6,27.82,7.01
2021-05-14,Karachi,25.6,29.5,33.8,8.199999999999996,13.333333333333334,0.0,0,0.0,25.3,41.4,26.63,6.1
2021-05-15,Karachi,25.7,29.9,35.1,9.400000000000002,13.35,0.0,0,0.0,25.1,36.4,26.95,6.49
2021-05-16,Karachi,25.8,35.9,41.4,15.599999999999998,13.366666666666667,0.0,0,0.0,30.4,43.6,26.42,10.88
2021-05-17,Karachi,32.5,37.1,41.1,8.600000000000001,13.383333333333333,0.0,0,0.0,30.2,51.5,24.26,13.28
2021-05-18,Karachi,29.1,34.5,39.6,10.5,13.4,0.0,0,0.0,22.1,42.8,24.61,8.01
2021-05-19,Karachi,27.6,31.1,35.8,8.199999999999996,13.4,0.0,0,0.0,22.9,36.4,26.82,7.06
2021-05-20,Karachi,27.4,30.1,33.8,6.399999999999999,13.433333333333334,0.0,0,0.0,25.8,41.8,26.6,6.34
2021-05-21,Karachi,27.5,30.5,34.1,6.600000000000001,13.433333333333334,0.0,0,0.0,26.3,42.8,25.9,6.23
2021-05-22,Karachi,28.0,30.6,34.5,6.5,13.466666666666667,0.0,0,0.0,24.2,40.3,26.01,6.47
2021-05-23,Karachi,27.8,30.6,34.4,6.599999999999998,13.466666666666667,0.0,0,0.0,22.5,36.0,26.0,6.73
2021-05-24,Karachi,28.1,30.2,33.8,5.699999999999996,13.483333333333333,0.0,0,0.0,26.6,44.3,26.9,7.16
2021-05-25,Karachi,28.3,30.5,33.7,5.400000000000002,13.5,0.0,0,0.0,33.0,51.8,26.44,7.1
2021-05-26,Karachi,28.0,31.0,34.8,6.799999999999997,13.516666666666667,0.0,0,0.0,32.2,50.0,25.99,6.6
2021-05-27,Karachi,28.0,31.0,34.9,6.899999999999999,13.516666666666667,0.0,0,0.0,28.7,45.7,26.93,6.62
2021-05-28,Karachi,27.9,30.7,34.4,6.5,13.533333333333333,0.0,0,0.0,26.0,42.5,27.12,6.6
2021-05-29,Karachi,27.7,30.1,33.5,5.800000000000001,13.55,0.0,0,0.0,28.2,45.4,25.7,6.07
2021-05-30,Karachi,28.0,30.5,34.1,6.100000000000001,13.566666666666666,0.0,0,0.0,31.9,50.4,24.96,6.45
2021-05-31,Karachi,28.0,30.6,34.2,6.200000000000003,13.566666666666666,0.0,0,0.0,33.7,53.3,27.19,6.82
2021-06-01,Karachi,28.1,30.6,34.0,5.899999999999999,13.583333333333334,0.0,0,0.0,29.8,47.2,26.32,6.52
2021-06-02,Karachi,27.8,30.6,33.7,5.900000000000002,13.583333333333334,0.0,0,0.0,27.3,43.9,25.33,6.53
2021-06-03,Karachi,28.3,30.7,33.6,5.300000000000001,13.6,0.0,0,0.0,23.4,38.9,24.49,6.6
2021-06-04,Karachi,28.3,31.0,34.6,6.300000000000001,13.6,0.0,0,0.0,24.0,39.2,24.21,6.43
2021-06-05,Karachi,28.6,30.7,33.7,5.100000000000001,13.6,0.0,0,0.0,24.9,40.0,24.96,6.58
2021-06-06,Karachi,28.3,30.7,33.5,5.199999999999999,13.633333333333333,0.0,0,0.0,21.5,37.1,24.61,6.73
2021-06-07,Karachi,28.8,30.9,33.6,4.800000000000001,13.633333333333333,0.0,0,0.0,27.4,43.6,24.72,7.41
2021-06-08,Karachi,28.9,30.9,33.5,4.600000000000001,13.65,0.0,0,0.0,34.1,52.9,23.79,7.59
2021-06-09,Karachi,28.6,30.5,33.0,4.399999999999999,13.65,0.0,0,0.0,37.0,55.1,18.96,6.18
2021-06-10,Karachi,28.6,30.7,33.1,4.5,13.65,0.0,0,0.0,33.1,51.1,21.91,6.59
2021-06-11,Karachi,28.6,30.5,32.7,4.100000000000001,13.65,0.0,0,0.0,34.6,53.6,19.79,6.05
2021-06-12,Karachi,28.6,30.3,32.5,3.8999999999999986,13.65,0.0,0,0.0,34.6,52.6,16.06,5.31
2021-06-13,Karachi,28.3,30.3,32.5,4.199999999999999,13.666666666666666,0.0,0,0.0,29.7,46.1,17.54,5.3
2021-06-14,Karachi,28.3,29.9,31.8,3.5,13.666666666666666,0.2,2,0.1,27.1,41.4,15.37,4.51
2021-06-15,Karachi,28.1,30.1,32.5,4.399999999999999,13.666666666666666,0.0,0,0.0,29.3,45.4,19.59,5.56
2021-06-16,Karachi,28.3,30.5,33.1,4.800000000000001,13.666666666666666,0.0,0,0.0,20.3,32.4,18.16,4.84
2021-06-17,Karachi,27.9,30.5,33.8,5.899999999999999,13.683333333333334,0.0,0,0.0,21.8,36.0,20.84,5.29
2021-06-18,Karachi,27.7,31.0,34.4,6.699999999999999,13.683333333333334,0.0,0,0.0,22.7,37.4,24.01,6.24
2021-06-19,Karachi,28.4,30.4,33.6,5.200000000000003,13.683333333333334,0.0,0,0.0,24.9,41.0,23.27,6.27
2021-06-20,Karachi,28.3,30.4,33.2,4.900000000000002,13.666666666666666,0.0,0,0.0,31.9,50.8,24.79,7.16
2021-06-21,Karachi,28.1,30.2,32.9,4.799999999999997,13.683333333333334,0.0,0,0.0,31.6,48.6,22.24,6.36
2021-06-22,Karachi,27.9,30.0,33.1,5.200000000000003,13.683333333333334,0.0,0,0.0,26.3,42.1,23.0,6.42
2021-06-23,Karachi,27.7,30.0,32.6,4.900000000000002,13.683333333333334,0.0,0,0.0,30.0,47.5,23.91,6.64
2021-06-24,Karachi,27.7,29.8,32.4,4.699999999999999,13.666666666666666,0.0,0,0.0,32.0,49.7,20.48,6.34
2021-06-25,Karachi,28.0,29.9,32.7,4.700000000000003,13.666666666666666,0.0,0,0.0,37.2,56.9,23.26,6.77
2021-06-26,Karachi,27.9,30.0,32.6,4.700000000000003,13.683333333333334,0.0,0,0.0,33.6,51.8,20.5,6.23
2021-06-27,Karachi,27.8,29.9,33.0,5.199999999999999,13.683333333333334,0.0,0,0.0,26.8,43.2,23.97,6.48
2021-06-28,Karachi,28.0,30.0,33.0,5.0,13.666666666666666,0.0,0,0.0,27.7,44.6,25.0,6.77
2021-06-29,Karachi,27.9,30.1,32.9,5.0,13.666666666666666,0.0,0,0.0,28.2,46.1,20.84,6.31
2021-06-30,Karachi,28.1,30.1,32.8,4.699999999999996,13.666666666666666,0.0,0,0.0,37.8,57.2,21.54,6.34
2021-07-01,Karachi,28.0,30.0,32.8,4.799999999999997,13.65,0.0,0,0.0,37.5,56.5,22.56,5.88
2021-07-02,Karachi,28.0,29.9,32.7,4.700000000000003,13.65,0.0,0,0.0,38.1,58.0,20.56,5.7
2021-07-03,Karachi,28.1,29.6,31.7,3.599999999999998,13.65,0.0,0,0.0,32.4,50.0,19.29,5.47
2021-07-04,Karachi,27.8,29.7,32.0,4.199999999999999,13.633333333333333,0.0,0,0.0,28.7,45.7,19.05,5.68
2021-07-05,Karachi,27.5,29.6,32.0,4.5,13.633333333333333,0.0,0,0.0,25.8,42.5,20.72,6.14
2021-07-06,Karachi,27.5,29.4,31.9,4.399999999999999,13.616666666666667,0.0,0,0.0,26.9,43.2,20.98,6.3
2021-07-07,Karachi,27.7,29.7,32.4,4.699999999999999,13.616666666666667,0.0,0,0.0,33.2,51.1,21.82,6.71
2021-07-08,Karachi,27.8,29.4,31.7,3.8999999999999986,13.616666666666667,0.0,0,0.0,38.0,56.9,16.23,5.48
2021-07-09,Karachi,28.0,29.6,31.5,3.5,13.6,0.3,3,0.09999999999999999,32.3,46.8,13.12,4.31
2021-07-10,Karachi,27.9,29.8,31.9,4.0,13.583333333333334,0.0,0,0.0,26.2,38.9,15.74,4.55
2021-07-11,Karachi,27.9,29.9,32.1,4.200000000000003,13.566666666666666,0.0,0,0.0,20.1,32.4,16.82,4.62
2021-07-12,Karachi,28.1,29.3,32.4,4.299999999999997,13.566666666666666,7.7,6,1.2833333333333334,17.4,30.6,9.69,2.75
2021-07-13,Karachi,28.4,31.9,35.6,7.200000000000003,13.566666666666666,0.4,2,0.2,24.7,44.6,20.37,5.51
2021-07-14,Karachi,28.8,32.1,36.7,7.900000000000002,13.55,0.0,0,0.0,29.9,46.8,20.46,5.95
2021-07-15,Karachi,27.8,31.4,36.1,8.3,13.533333333333333,6.7,8,0.8375,30.1,46.8,20.25,5.69
2021-07-16,Karachi,28.4,30.3,34.2,5.800000000000004,13.516666666666667,4.1,5,0.82,25.0,47.2,18.7,4.46
2021-07-17,Karachi,28.5,30.0,32.1,3.6000000000000014,13.516666666666667,3.1,8,0.3875,26.7,42.1,18.01,4.42
2021-07-18,Karachi,28.2,29.4,31.1,2.900000000000002,13.5,0.0,0,0.0,39.0,59.0,18.21,4.75
2021-07-19,Karachi,28.2,29.2,30.5,2.3000000000000007,13.483333333333333,0.2,1,0.2,46.1,66.2,14.05,4.2
2021-07-20,Karachi,28.0,28.9,30.3,2.3000000000000007,13.466666666666667,0.7,5,0.13999999999999999,46.2,67.7,14.33,3.92
2021-07-21,Karachi,27.9,29.2,30.9,3.0,13.466666666666667,0.0,0,0.0,43.6,64.4,17.16,4.16
2021-07-22,Karachi,27.9,29.8,32.0,4.100000000000001,13.433333333333334,0.0,0,0.0,33.1,46.1,19.94,4.5
2021-07-23,Karachi,27.8,30.0,32.8,4.9999999999999964,13.433333333333334,0.0,0,0.0,22.5,33.1,19.85,4.77
2021-07-24,Karachi,28.6,29.7,31.7,3.099999999999998,13.4,0.0,0,0.0,23.9,35.6,9.16,3.34
2021-07-25,Karachi,28.0,29.6,31.7,3.6999999999999993,13.4,0.1,1,0.1,33.9,52.6,16.6,4.75
2021-07-26,Karachi,27.9,28.9,30.9,3.0,13.366666666666667,0.8,8,0.1,34.4,51.5,11.24,3.58
2021-07-27,Karachi,27.8,28.9,30.6,2.8000000000000007,13.366666666666667,0.6,4,0.15,42.3,61.6,13.35,3.97
2021-07-28,Karachi,27.5,28.5,30.0,2.5,13.35,0.0,0,0.0,40.1,59.0,9.59,3.39
2021-07-29,Karachi,27.4,28.7,30.6,3.200000000000003,13.333333333333334,0.0,0,0.0,39.5,58.0,16.88,4.5
2021-07-30,Karachi,27.1,28.3,30.1,3.0,13.316666666666666,0.0,0,0.0,36.7,55.4,14.13,4.03
2021-07-31,Karachi,26.9,28.4,30.5,3.6000000000000014,13.3,0.0,0,0.0,40.3,59.0,14.64,4.37
2021-08-01,Karachi,26.6,28.1,30.5,3.8999999999999986,13.283333333333333,0.1,1,0.1,36.4,53.6,13.99,4.08
2021-08-02,Karachi,26.7,28.1,30.1,3.400000000000002,13.266666666666667,0.3,2,0.15,34.9,54.0,15.12,4.13
2021-08-03,Karachi,26.5,27.9,30.0,3.5,13.25,0.2,2,0.1,34.0,50.8,11.69,3.52
2021-08-04,Karachi,26.3,27.9,30.5,4.199999999999999,13.216666666666667,0.0,0,0.0,32.5,49.7,16.91,4.23
2021-08-05,Karachi,26.1,28.0,30.7,4.599999999999998,13.216666666666667,0.0,0,0.0,26.0,41.0,16.5,4.04
2021-08-06,Karachi,26.0,28.3,31.1,5.100000000000001,13.183333333333334,0.0,0,0.0,24.9,40.0,20.77,4.87
2021-08-07,Karachi,26.4,28.3,31.3,4.900000000000002,13.166666666666666,0.0,0,0.0,22.9,37.8,20.88,4.99
2021-08-08,Karachi,26.3,28.2,31.1,4.800000000000001,13.15,0.0,0,0.0,23.7,39.2,20.84,5.25
2021-08-09,Karachi,26.1,28.0,30.4,4.299999999999997,13.133333333333333,0.0,0,0.0,25.5,40.7,19.95,5.44
2021-08-10,Karachi,26.0,27.9,30.2,4.199999999999999,13.116666666666667,0.0,0,0.0,28.7,44.6,17.78,5.18
2021-08-11,Karachi,26.1,27.7,30.0,3.8999999999999986,13.083333333333334,0.0,0,0.0,32.3,49.3,15.36,4.44
2021-08-12,Karachi,25.9,27.6,30.0,4.100000000000001,13.083333333333334,0.1,1,0.1,29.6,44.6,14.52,3.95
2021-08-13,Karachi,25.7,27.6,29.9,4.199999999999999,13.05,0.0,0,0.0,27.7,43.9,16.26,4.29
2021-08-14,Karachi,25.9,27.4,29.5,3.6000000000000014,13.033333333333333,0.0,0,0.0,33.5,50.0,15.03,4.23
2021-08-15,Karachi,25.8,27.6,30.0,4.199999999999999,13.0,0.0,0,0.0,33.4,48.2,16.47,4.3
2021-08-16,Karachi,25.8,27.7,30.2,4.399999999999999,12.983333333333333,0.0,0,0.0,21.9,34.9,18.99,4.68
2021-08-17,Karachi,25.7,28.0,31.1,5.400000000000002,12.966666666666667,0.0,0,0.0,23.4,36.7,20.97,5.3
